DLC,ZYTL
PVG,ZSPD
TOD,WMBT
SZB,WMSA
NTQ,RJNW
HBE,HEBA
BTI,PABA
LUR,PALU
PIZ,PPIZ
ITO,PHTO
ORL,KORL
BTT,PABT
Z84,PACL
UTO,PAIM
FYU,PFYU
SVW,PASV
FRN,PAFR
TLJ,PATL
CZF,PACZ
BED,KBED
SNP,PASN
EHM,PAEH
STG,PAPB
ILI,PAIL
PTU,PAPM
BMX,PABM
OSC,KOSC
OAR,KOAR
MHR,KMHR
BYS,KBYS
NXP,KNXP
FSM,KFSM
MRI,PAMR
GNT,KGNT
PNC,KPNC
SVN,KSVN
GFK,KGFK
PBF,KPBF
NSE,KNSE
HNM,PHHN
PRC,KPRC
TTN,KTTN
BOS,KBOS
SUU,KSUU
RME,KRME
ENV,KENV
BFM,KBFM
OAK,KOAK
OMA,KOMA
NOW,KNOW
OGG,PHOG
ICT,KICT
MCI,KMCI
MSN,KMSN
DLG,PADL
HRO,KHRO
PHX,KPHX
BGR,KBGR
FXE,KFXE
GGG,KGGG
AND,KAND
GEG,KGEG
HWO,KHWO
SFO,KSFO
CTB,KCTB
ARA,KARA
GNV,KGNV
MEM,KMEM
DUG,KDUG
BIG,PABI
CNW,KCNW
ANN,PANT
CAR,KCAR
LRF,KLRF
HUA,KHUA
POB,KPOB
DHT,KDHT
DLF,KDLF
LAX,KLAX
ANB,KANB
CLE,KCLE
DOV,KDOV
CVG,KCVG
FME,KFME
NID,KNID
HON,KHON
JNU,PAJN
LFT,KLFT
EWR,KEWR
BOI,KBOI
INS,KINS
GCK,KGCK
MOT,KMOT
HHI,PHHI
MXF,KMXF
\N,KRBM
DAL,KDAL
FCS,KFCS
HLN,KHLN
NKX,KNKX
LUF,KLUF
\N,KHRT
HHR,KHHR
HUL,KHUL
END,KEND
NTD,KNTD
EDW,KEDW
LCH,KLCH
KOA,PHKO
MYR,KMYR
NLC,KNLC
ACK,KACK
FAF,KFAF
HOP,KHOP
DCA,KDCA
NHK,KNHK
PSX,KPSX
BYH,KBYH
ACY,KACY
TIK,KTIK
PUB,KPUB
PQI,KPQI
GRF,KGRF
ADQ,PADQ
UPP,PHUP
FLL,KFLL
MKO,KMKO
INL,KINL
SLC,KSLC
CDS,KCDS
BIX,KBIX
LSF,KLSF
FRI,KFRI
MDT,KMDT
LNK,KLNK
LAN,KLAN
MUE,PHMU
MSS,KMSS
HKY,KHKY
SPG,KSPG
FMY,KFMY
IAH,KIAH
MLT,KMLT
ADW,KADW
INT,KINT
VCV,KVCV
CEW,KCEW
GTB,KGTB
PHN,KPHN
BFL,KBFL
ELP,KELP
HRL,KHRL
CAE,KCAE
DMA,KDMA
NPA,KNPA
PNS,KPNS
RDR,KRDR
HOU,KHOU
BKF,KBKF
ORT,PAOR
PAQ,PAAQ
PIT,KPIT
BRW,PABR
EFD,KEFD
NUW,KNUW
ALI,KALI
VAD,KVAD
MIA,KMIA
SEA,KSEA
CHA,KCHA
BDR,KBDR
JAN,KJAN
GLS,KGLS
LGB,KLGB
HDH,PHDH
IPT,KIPT
IND,KIND
SZL,KSZL
AKC,KAKR
GWO,KGWO
HPN,KHPN
FOK,KFOK
JBR,KJBR
\N,KTNX
LNA,KLNA
NZY,KNZY
BIF,KBIF
YUM,KNYL
CNM,KCNM
DLH,KDLH
BET,PABE
LOU,KLOU
FHU,KFHU
LIH,PHLI
HUF,KHUF
HVR,KHVR
MWH,KMWH
MPV,KMPV
\N,KNSI
RIC,KRIC
SHV,KSHV
CDV,PACV
ORF,KORF
BPT,KBPT
SAV,KSAV
HIF,KHIF
OME,PAOM
\N,KSPB
PIE,KPIE
MNM,KMNM
CXO,KCXO
SCC,PASC
SAT,KSAT
ROC,KROC
COF,KCOF
TEB,KTEB
RCA,KRCA
RDU,KRDU
DAY,KDAY
ENA,PAEN
MLC,KMLC
IAG,KIAG
CFD,KCFD
\N,KLHW
PHF,KPHF
ESF,KESF
LTS,KLTS
TUS,KTUS
MIB,KMIB
BAB,KBAB
IKK,KIKK
GSB,KGSB
PVD,KPVD
SBY,KSBY
RIU,KRIU
BUR,KBUR
DTW,KDTW
TPA,KTPA
PMB,KPMB
POE,KPOE
EIL,PAEI
HIB,KHIB
LFK,KLFK
MAF,KMAF
GRB,KGRB
ADM,KADM
WRI,KWRI
\N,KNKT
SBO,KSBO
AGS,KAGS
ISN,KISN
LIT,KLIT
SWF,KSWF
BDE,KBDE
SAC,KSAC
HOM,PAHO
TBN,KTBN
MGE,KMGE
SKA,KSKA
HTL,KHTL
PAM,KPAM
DFW,KDFW
MLB,KMLB
TCM,KTCM
AUS,KAUS
LCK,KLCK
MQT,KSAW
TYS,KTYS
HLR,KHLR
STL,KSTL
MIV,KMIV
SPS,KSPS
LUK,KLUK
ATL,KATL
MER,KMER
MCC,KMCC
GRR,KGRR
INK,KINK
FAT,KFAT
VRB,KVRB
IPL,KIPL
BNA,KBNA
LRD,KLRD
EDF,PAED
OTZ,PAOT
AOO,KAOO
DYS,KDYS
ELD,KELD
LGA,KLGA
TLH,KTLH
DPA,KDPA
ACT,KACT
AUG,KAUG
INJ,KINJ
MKL,KMKL
MKK,PHMK
FTK,KFTK
\N,KNCA
SJT,KSJT
CXL,KCXL
CIC,KCIC
BTV,KBTV
JAX,KJAX
DRO,KDRO
IAD,KIAD
CLL,KCLL
SFF,KSFF
MKE,KMKE
ABI,KABI
COU,KCOU
PDX,KPDX
TNT,KTNT
PBI,KPBI
FTW,KFTW
OGS,KOGS
BFI,KBFI
SKF,KSKF
HNL,PHNL
DSM,KDSM
EWN,KEWN
SAN,KSAN
MLU,KMLU
SSC,KSSC
ONT,KONT
GVT,KGVT
ROW,KROW
DET,KDET
BRO,KBRO
DHN,KDHN
WWD,KWWD
MTC,KMTC
FMN,KFMN
CRP,KCRP
SYR,KSYR
NQX,KNQX
MDW,KMDW
SJC,KSJC
HOB,KHOB
PNE,KPNE
DEN,KDEN
PHL,KPHL
SUX,KSUX
MCN,KMCN
TCS,KTCS
PMD,KPMD
RND,KRND
NJK,KNJK
CMH,KCMH
FYV,KFYV
FSI,KFSI
PNM,KPNM
FFO,KFFO
GAL,PAGA
\N,KCHD
MWL,KMWL
IAB,KIAB
NBG,KNBG
BFT,KARW
TXK,KTXK
PBG,KPBG
APG,KAPG
TCC,KTCC
ANC,PANC
GRK,KGRK
ZUN,KZUN
BLI,KBLI
NQA,KNQA
EKN,KEKN
HFD,KHFD
SFZ,KSFZ
MOB,KMOB
NUQ,KNUQ
SAF,KSAF
BKH,PHBK
DRI,KDRI
BSF,PHSF
OLS,KOLS
MCF,KMCF
BLV,KBLV
OPF,KOPF
DRT,KDRT
RSW,KRSW
AKN,PAKN
MUI,KMUI
JHM,PHJH
JFK,KJFK
HST,KHST
RAL,KRAL
FLV,KFLV
WAL,KWAL
HMN,KHMN
NXX,KNXX
CYS,KCYS
SCK,KSCK
CHS,KCHS
RNO,KRNO
KTN,PAKT
YIP,KYIP
VBG,KVBG
BHM,KBHM
NEL,KNEL
LSV,KLSV
RIV,KRIV
MOD,KMOD
SMF,KSMF
UGN,KUGN
COS,KCOS
BUF,KBUF
SKY,KSKY
PAE,KPAE
MUO,KMUO
CDC,KCDC
BDL,KBDL
MFE,KMFE
NGU,KNGU
CEF,KCEF
LBB,KLBB
ORD,KORD
BCT,KBCT
FAI,PAFA
NYG,KNYG
CVS,KCVS
NGF,PHNG
OFF,KOFF
GKN,PAGK
ART,KART
PSP,KPSP
AMA,KAMA
FOD,KFOD
BAD,KBAD
FOE,KFOE
COT,KCOT
ILM,KILM
BTR,KBTR
TYR,KTYR
BWI,KBWI
HBR,KHBR
LNY,PHNY
AEX,KAEX
WSD,KWSD
CDB,PACD
TUL,KTUL
SIT,PASI
ISP,KISP
MSP,KMSP
ILG,KILG
DUT,PADU
MSY,KMSY
PWM,KPWM
OKC,KOKC
ALB,KALB
VDZ,PAVD
LFI,KLFI
SNA,KSNA
CBM,KCBM
TMB,KTMB
NTU,KNTU
GUS,KGUS
CPR,KCPR
VPS,KVPS
SEM,KSEM
EYW,KEYW
CLT,KCLT
LAS,KLAS
MCO,KMCO
FLO,KFLO
GTF,KGTF
YNG,KYNG
FBK,PAFB
MMV,KMMV
WRB,KWRB
BKK,VTBS
NAH,WAMH
\N,WAWM
\N,WAWS
TTR,WAWT
KDI,WAWW
SBG,WITB
\N,WICM
\N,WARI
MLG,WARA
\N,WICB
BDO,WICC
CBN,WICD
JOG,WARJ
CXP,WIHL
PCB,WIHP
SRG,WARS
BTH,WIDD
TJQ,WIOD
PGK,WIPK
TNJ,WIDN
SIQ,WIDS
BDJ,WAOO
\N,WAOC
PKN,WAOI
PKY,WAOP
MOF,WATC
ENE,WATE
RTG,WATG
KOE,WATT
LBJ,WATO
BPN,WALL
TRK,WALR
SRI,WALS
\N,WALT
AMI,WADA
BMU,WADB
WGP,WADW
SUB,WARR
SOC,WARQ
ICN,RKSI
CNX,VTCC
CEI,VTCT
NST,VTSF
NAK,VTUQ
KOP,VTUW
UBP,VTUU
KKC,VTUK
THS,VTPO
DPS,WADD
ATH,LGAV
NGO,RJGG
UKB,RJBE
PUW,KPUW
LWS,KLWS
ELM,KELM
ITH,KITH
MRY,KMRY
SBA,KSBA
DAB,KDAB
LPX,EVLA
RIX,EVRA
SQQ,EYSA
HLJ,EYSB
KUN,EYKA
\N,EYKS
PLQ,EYPA
VNO,EYVI
PNV,EYPP
\N,UDYE
\N,UDLS
EVN,UDYZ
LWN,UDSG
ASA,HHSB
ASM,HHAS
MSW,HHMS
GZA,LVGZ
BUS,UGSB
KUT,UGKO
TBS,UGTB
RIY,OYRN
TAI,OYTZ
HOD,OYHD
ADE,OYAA
AXK,OYAT
AAY,OYGD
SAH,OYSN
BHN,OYBN
SCT,OYSQ
\N,OYBA
FMM,EDJA
NAV,LTAZ
EZE,SAEZ
EBL,ORER
EMD,YEML
HEW,LGAT
KIX,RJBB
TAG,RPVT
JAV,BGJN
JCH,BGCH
JEG,BGAA
PMI,LEPA
DRW,YPDN
URT,VTSB
TKA,PATK
GZM,LMMG
HVN,KHVN
AVL,KAVL
GSO,KGSO
FSD,KFSD
AYQ,YAYE
MHT,KMHT
APF,KAPF
RDN,WMPR
SDF,KSDF
CHO,KCHO
ROA,KROA
LEX,KLEX
EVV,KEVV
ABQ,KABQ
BZN,KBZN
BIL,KBIL
BTM,KBTM
TVC,KTVC
FRS,MGTK
BHB,KBHB
RKD,KRKD
JAC,KJAC
RFD,KRFD
DME,UUDD
SYX,ZJSY
MFN,NZMF
LJG,ZPLJ
GSP,KGSP
BMI,KBMI
GPT,KGPT
AZO,KAZO
TOL,KTOL
FWA,KFWA
DEC,KDEC
CID,KCID
LSE,KLSE
CWA,KCWA
PIA,KPIA
ATW,KATW
RST,KRST
CMI,KCMI
MHK,KMHK
KGC,YKSC
HVB,YHBA
DLU,ZPDL
MZV,WBMU
SSH,HESH
FKL,KFKL
NBO,HKJK
SEU,HTSN
FTE,SAWC
ARM,YARM
GJT,KGJT
SGU,KSGU
DWH,KDWH
S46,XS46
SRQ,KSRQ
BDA,TXKF
VNY,KVNY
MLI,KMLI
PFN,KPFN
HIR,AGGH
PPT,NTAA
INU,ANYN
FUN,NGFU
OVB,UNNT
\N,EKSS
XKH,VLXK
BIS,KBIS
TEX,KTEX
INC,ZLIC
HGN,VTCH
RAP,KRAP
CLD,KCRQ
FNT,KFNT
DVO,RPMD
FNC,LPMA
STM,SBSN
KOS,VDSV
YOA,CYOA
NPE,NZNR
LEV,NFNB
LXA,ZULS
RDD,KRDD
EUG,KEUG
IDA,KIDA
MFR,KMFR
KBZ,NZKI
RDM,KRDM
PCN,NZPN
WDH,FYWH
YWH,CYWH
\N,CAQ3
TNA,ZSJN
CZX,ZSCG
YBP,ZUYB
TJM,USTR
CAK,KCAK
HSV,KHSV
PKB,KPKB
MGM,KMGM
TRI,KTRI
PAH,KPAH
JIB,HDAM
HAK,ZJHK
MFA,HTMA
PGA,KPGA
UII,MHUT
FCA,KGPI
MBS,KMBS
BGM,KBGM
BGW,ORBI
NNT,VTCN
ROI,VTUV
BFV,VTUO
TDX,VTBO
BLH,KBLH
\N,ORAA
\N,ORAT
\N,ORBD
CRK,RPLC
SDK,WBKS
LXG,VLLN
ODY,VLOS
SHE,ZYTX
MNI,TRPG
PSG,PAPG
LYA,ZHLY
XUZ,ZSXZ
MWQ,VYMW
KHM,VYKI
DLI,VVDL
VKG,VVRG
CAH,VVCM
VCL,VVCA
TBB,VVTH
PYY,VTCI
BWK,LDSB
NSI,FKYS
CKY,GUCY
AAH,EDKA
FKB,EDSB
SFB,KSFB
JST,KJST
LUA,VNLK
BHP,VNBJ
LDN,VNLD
JMO,VNJS
NGX,VNMA
PPL,VNPL
RUM,VNRT
DNP,VNDG
RUK,VNRK
JUM,VNJL
TPJ,VNTJ
TMI,VNTR
SKH,VNSK
IMK,VNST
DOP,VNDP
BJH,VNBG
DHI,VNDH
MWX,RKJB
JTY,LGPL
JIK,LGIK
JKL,LGKY
MLO,LGML
JNX,LGNX
PAS,LGPA
KZS,LGKJ
RMF,HEMA
NRN,EDLV
USU,RPVV
BXU,RPME
DPL,RPMG
LAO,RPLI
LGP,RPLP
OZC,RPMO
CEB,RPVM
NOE,EDWS
JUI,EDWJ
BPS,SBPS
\N,SNIG
PMW,SBPJ
CLV,SBCN
MSO,KMSO
BKQ,YBCK
BDB,YBUD
GCN,KGCN
SGR,KSGR
HIS,YHYN
APA,KAPA
CVN,KCVN
FST,KFST
LVS,KLVS
IWS,KIWS
LHX,KLHX
LRU,KLRU
BKD,KBKD
TPL,KTPL
OZA,KOZA
KDM,VRMT
LAK,CYKD
YWJ,CYWJ
ZFN,CZFN
YGH,CYGH
TAH,NVVW
YPC,CYPC
SRZ,SLET
SAB,TNCS
EGE,KEGE
SKN,ENSK
CGF,KCGF
MFD,KMFD
CSG,KCSG
LAW,KLAW
FNL,KFNL
FLG,KFLG
TVL,KTVL
TWF,KTWF
MVY,KMVY
CON,KCON
GON,KGON
STC,KSTC
BPE,ZBDH
GTR,KGTR
GOJ,UWGG
HQM,KHQM
ERI,KERI
HYA,KHYA
SDX,KSEZ
MGW,KMGW
CRW,KCRW
AVP,KAVP
BJI,KBJI
THG,YTNG
FGI,NSFI
BNK,YBNA
FAR,KFAR
MKC,KMKC
RBE,VDRK
GCC,KGCC
TOF,UNTT
PHY,VTPB
CJM,VTSE
JZH,ZUJZ
SWA,ZGOW
\N,LFFE
GEO,SYCJ
AGT,SGES
OGL,SYGO
KAI,PKSA
DNH,ZLDH
AOI,LIPY
CPO,SCHA
TCP,HETB
LYB,MWCL
BJV,LTFE
TBJ,DTKA
SAW,LTFJ
SCE,KUNV
BME,YBRM
NTL,YWLM
\N,BIBA
KLU,LOWK
HFT,ENHF
HVG,ENHV
MEH,ENMH
VDS,ENVD
IKA,OIIE
MHD,OIMM
UIK,UIBS
MEI,KMEI
SPI,KSPI
CEZ,KCEZ
HDN,KHDN
GUP,KGUP
LBL,KLBL
LAA,KLAA
GLD,KGLD
COD,KCOD
HOV,ENOV
ISC,EGHE
SGF,KSGF
NVK,ENNK
BVG,ENBV
FBU,ENFB
NSK,UOOO
AAQ,URKA
JLN,KJLN
ABE,KABE
XNA,KXNA
GUW,UATG
KZO,UAOO
SBN,KSBN
BKA,UUBB
ARH,ULAA
RTW,UWSS
NUX,USMU
NOJ,USRO
SCO,UATE
UCT,UUYH
USK,UUYS
PEX,UUYP
NNM,ULAM
PKV,ULOO
KGP,USRK
KJA,UNKL
KGF,UAKK
\N,UNCC
URJ,USHU
IWA,UUBI
CGQ,ZYCC
KIJ,RJSN
JON,PJON
SMD,KSMD
ACV,KACV
OAJ,KOAJ
TCL,KTCL
DBQ,KDBQ
\N,VHST
ATD,AGAT
AKS,AGGA
BAS,AGGE
FRE,AGGF
MBU,AGGI
IRA,AGGK
SCZ,AGGL
MUA,AGGM
GZO,AGGN
MNY,AGGO
RNL,AGGR
RUS,AGGU
VAO,AGGV
KGE,AGKG
RBV,AGRM
BUA,AYBK
CMU,AYCH
DAU,AYDU
GUR,AYGN
PNP,AYGR
HKN,AYHK
UNG,AYKI
KRI,AYKK
KMA,AYKM
KVG,AYKV
MDU,AYMN
MAS,AYMO
MXH,AYMR
MIS,AYMS
TIZ,AYTA
TBG,AYTB
RAB,AYTK
VAI,AYVN
WBM,AYWD
LLU,BGAP
CNP,BGCO
JFR,BGFH
JGO,BGGN
JJU,BGJH
JSU,BGMQ
JNN,BGNN
JNS,BGNS
NAQ,BGQQ
JHS,BGSS
JUV,BGUK
JQA,BGUQ
GRY,BIGR
THO,BITN
VPN,BIVO
YWS,CAE5
YAA,CAJ4
YWM,CCA6
YFX,CCK4
YHA,CCP4
YRG,CCZ2
YCK,CEB3
YLE,CEM3
SUR,CJV7
YAX,CKB6
WNN,CKL3
YNO,CKQ3
XBE,CNE3
KIF,CNM5
YOG,CNT3
YHP,CPV7
YKU,CSU2
ZTB,CTB6
ZLT,CTU5
YAC,CYAC
YAG,CYAG
XKS,CYAQ
YKG,CYAS
YAT,CYAT
\N,CYAX
YBE,CYBE
YBX,CYBX
YRF,CYCA
YCS,CYCS
YDP,CYDP
YER,CYER
YFA,CYFA
YFH,CYFH
YMN,CYFT
YGB,CYGB
YGO,CYGO
YGT,CYGT
YGW,CYGW
YGX,CYGX
YGZ,CYGZ
YQC,CYHA
CXH,CYHC
YNS,CYHH
YHO,CYHO
YHR,CYHR
YIK,CYIK
YIV,CYIV
AKV,CYKO
YKQ,CYKQ
YPJ,CYLA
YLC,CYLC
YLH,CYLH
YSG,CYSG
XGR,CYLU
YMH,CYMH
YMT,CYMT
YUD,CYMU
YNC,CYNC
YNE,CYNE
YNL,CYNL
YOH,CYOH
YPH,CYPH
YPM,CYPM
YPO,CYPO
YPW,CYPW
YQD,CYQD
YQN,CYQN
YRA,CYRA
YRL,CYRL
YSF,CYSF
YSK,CYSK
YST,CYST
YTL,CYTL
YVZ,CYVZ
YWP,CYWP
YXN,CYXN
YZG,CYZG
ZAC,CZAC
ILF,CZBD
ZBF,CZBF
ZEM,CZEM
ZFD,CZFD
ZGI,CZGI
ZJN,CZJN
ZKE,CZKE
MSA,CZMD
ZMT,CZMT
ZPB,CZPB
ZRJ,CZRJ
ZSJ,CZSJ
ZTM,CZTM
ZUM,CZUM
ZWL,CZWL
BLJ,DABT
CBH,DAOR
BMW,DATM
ELU,DAUO
KMS,DGSI
HDF,EDAH
HEI,EDXB
HGL,EDXH
SJY,EFSI
NQT,EGBN
DSA,EGCN
CAL,EGEC
EOI,EGED
FIE,EGEF
NRL,EGEN
PPW,EGEP
SOY,EGER
NDY,EGES
LWK,EGET
WRY,EGEW
LEQ,EGHC
PZE,EGHK
VLY,EGOV
BRR,EGPR
CFN,EIDL
\N,EIWT
CNL,EKSN
LKN,ENLK
OSY,ENNM
MQN,ENRA
RVK,ENRM
RET,ENRS
SDN,ENSD
SOG,ENSG
SVJ,ENSH
SOJ,ENSR
VAW,ENSS
VRY,ENVR
BZG,EPBY
LCJ,EPLL
OSD,ESNZ
HFS,ESOH
KSD,ESOK
TYF,ESST
AGH,ESTA
SQO,ESUD
HMV,ESUT
VTS,EVVA
QRA,FAGM
MQP,FAKN
AAM,FAMD
MBD,FAMM
GNZ,FBGZ
ORP,FBOR
SWX,FBSW
TLD,FBTL
DIS,FCPL
CIP,FLCP
SLI,KSLI
YVA,FMCN
WAQ,FMMG
JVA,FMMK
BMD,FMML
MXT,FMMO
TVA,FMMR
WTA,FMMU
WTS,FMMX
WAM,FMMZ
WPB,FMNG
\N,FMNJ
DWB,FMNO
WMP,FMNP
TTS,KTTS
WMA,FMNX
MJA,FMSJ
CBT,FNCT
DUE,FNDU
VPE,FNGI
MSZ,FNMO
KOU,FOGK
MJL,FOGM
TCH,FOOT
VPY,FQCH
SRH,FTTA
CMK,FWCM
LUD,FYLZ
OND,FYOA
OMD,FYOG
SWP,FYSM
ERS,FYWE
BOA,FZAJ
MAT,FZAM
INO,FZBA
NIO,FZBI
KRZ,FZBT
BSU,FZEN
TSH,FZUK
LJA,FZVA
PFR,FZVS
GMZ,GCGM
BTE,GFBN
KBS,GFBO
KEN,GFKE
OXB,GGOV
SMW,GMMA
VIL,GMMH
ESU,GMMI
EUN,GMML
NDR,GMMW
RAI,GVNP
SFL,GVSF
BCO,HABC
BEI,HABE
DSE,HADC
DEM,HADD
GDE,HAGO
GOR,HAGR
ABK,HAKD
MTF,HAMT
TIE,HATP
ALU,HCMA
BSA,HCMF
MGQ,HCMM
GLK,HCMR
BUO,HCMV
AAC,HEAR
ATZ,HEAT
ASV,HKAM
LKG,HKLK
MYD,HKML
NYK,HKNY
SRX,HLGD
TOB,HLGN
MJI,HLLM
LAQ,HLLQ
ATB,HSAT
UYL,HSNN
PZU,HSPN
BKZ,HTBU
TKQ,HTKA
LDI,HTLI
MUZ,HTMU
SHY,HTSY
TBO,HTTB
RUA,HUAR
ULU,HUGU
DIU,VA1P
ABR,KABR
ABY,KABY
AHN,KAHN
ALM,KALM
ALO,KALO
ALW,KALW
APN,KAPN
ATY,KATY
BFD,KBFD
BFF,KBFF
BKW,KBKW
BQK,KBQK
BRL,KBRL
CEC,KCEC
CGI,KCGI
CIU,KCIU
CKB,KCKB
CLM,KCLM
CMX,KCMX
DDC,KDDC
DUJ,KDUJ
EAU,KEAU
EKO,KEKO
EWB,KEWB
FAY,KFAY
GGW,KGGW
GRI,KGRI
HOT,KHOT
HTS,KHTS
KIO,Q51
IRK,KIRK
JMS,KJMS
LAR,KLAR
LBE,KLBE
LBF,KLBF
LEB,KLEB
LMT,KLMT
LNS,KLNS
LWT,KLWT
LYH,KLYH
MKG,KMKG
MLS,KMLS
MSL,KMSL
OTH,KOTH
OWB,KOWB
PIB,KPIB
PIH,KPIH
PIR,KPIR
PLN,KPLN
PSM,KPSM
RDG,KRDG
RHI,KRHI
RKS,KRKS
RUT,KRUT
SBP,KSBP
SHR,KSHR
SLK,KSLK
SLN,KSLN
SMX,KSMX
TUP,KTUP
UIN,KUIN
VCT,KVCT
VLD,KVLD
WRL,KWRL
YKM,KYKM
ECN,LCEN
RJL,LELO
IDY,LFEY
ANE,LFJR
LTT,LFTZ
JSY,LGSO
PEV,LHPP
QGY,LHPR
SOB,LHSM
AOT,LIMW
QSR,LIRI
CVU,LPCR
BNX,LQBK
USQ,LTBO
KSY,LTCF
SFQ,LTCH
KCM,LTCN
AJI,LTCO
ADF,LTCP
ISE,LTFC
EDO,LTFD
SZF,LTFH
ILZ,LZZI
GDT,MBGT
MDS,MBMC
SLX,MBSY
AZS,MDCY
JBQ,MDJB
PBR,MGPB
AAZ,MGQZ
UTK,03N
AHS,MHAH
PEU,MHPL
MIJ,MLIP
CYW,MMCY
CUA,MMDA
GUB,MMGR
JAL,MMJA
CTD,MPCE
ONX,MPEJ
JQE,MPJE
PLP,MPLP
TTQ,MRAO
BCL,MRBC
TNO,MRCV
PBP,MRIA
PJM,MRPJ
SYQ,MRPV
\N,MRSR
JEE,MTJE
PAX,MTPX
\N,MUOC
TND,MUTD
COX,MYAK
ATC,MYCA
CAT,MYCB
CRI,MYCI
PID,MYPI
AIU,NCAT
MGS,NCMG
MHX,NCMH
MUK,NCMK
MOI,NCMR
PYE,NCPY
ICI,NFCI
PTF,NFFO
KDV,NFKD
MNF,NFMA
MFJ,NFMO
NGI,NFNG
LKB,NFNK
LBS,NFNL
TVU,NFNM
KXF,NFNO
RTA,NFNR
SVU,NFNS
EUA,NFTE
HPA,NFTL
NFO,NFTO
NTT,NFTP
VBV,NFVB
IUE,NIUE
FUT,NLWF
MXS,NSMA
APK,NTGD
AHE,NTHE
AUQ,NTMN
UAP,NTMP
UAH,NTMU
MTV,NVSA
SLH,NVSC
TOH,NVSD
EAE,NVSE
CCV,NVSF
LOD,NVSG
SSR,NVSH
PBJ,NVSI
LPM,NVSL
LNB,NVSM
MWF,NVSN
LNE,NVSO
NUS,NVSP
ZGU,NVSQ
RCL,NVSR
SON,NVSS
TGH,NVST
ULB,NVSU
VLS,NVSV
SWJ,NVSX
OLZ,NVSZ
AUY,NVVA
AWD,NVVB
DLY,NVVD
FTA,NVVF
IPA,NVVI
TGJ,NWWA
BMY,NWWC
ILP,NWWE
FBD,OAFZ
DWD,OEDW
AJF,OESK
EWD,OEWD
KHD,OICK
BXR,OIKM
RJN,OIKR
BJB,OIMN
AFZ,OIMS
NSH,OINN
SRY,OINZ
LRR,OISL
ADU,OITL
OMH,OITR
AAN,OMAL
BNP,OPBN
BHV,OPBW
CJL,OPCH
DBA,OPDB
DEA,OPDG
DSK,OPDI
JIW,OPJI
HDD,OPKD
KDD,OPKH
ORW,OPOR
PAJ,OPPC
KDU,OPSD
SYW,OPSN
TUK,OPTU
ISU,ORSU
KAC,OSKL
GXF,OYSY
ADK,PADK
GST,PAGS
SGY,PAGY
HCR,PAHC
HNS,PAHN
KLG,PALG
MCG,PAMC
MOU,PAMO
ANI,PANI
VAK,PAVA
WRG,PAWG
LUP,PHLU
ENT,PKMA
LZN,RCFG
HCN,RCKW
MFK,RCMT
KUH,RJCK
OKD,RJCO
HSG,RJFS
NKM,RJNA
IWJ,RJOW
FKS,RJSF
ONJ,RJSR
SYO,RJSY
MYE,RJTQ
KUV,RKJK
MPK,RKJM
WJU,RKNW
YNY,RKNY
HIN,RKPS
CJJ,RKTU
SFS,RPLB
CYU,RPLO
\N,RPMB
CGM,RPMH
JOL,RPMJ
SGS,RPMN
SUG,RPMS
TDG,RPMW
WNP,RPUN
BSO,RPUO
SFE,RPUS
TUG,RPUT
VRC,RPUV
CYP,RPVC
CRM,RPVF
MBT,RPVJ
RXS,RPVR
TTG,SAST
LHS,SAVH
OES,SAVN
ING,SAWA
GGS,SAWR
SST,SAZL
NEC,SAZO
JDO,SBJU
LEC,SBLE
MEA,SBME
MII,SBML
VDC,SBQV
RIA,SBSM
TOW,SBTD
ESR,SCES
ZPC,SCPC
SOD,SDCO
SCY,SEST
LOH,SETM
ESM,SETN
PSY,SFAL
CRC,SKGO
GLJ,SKGZ
LQM,SKLG
LPD,SKLP
NQU,SKNQ
PDA,SKPD
EYP,SKYP
GYA,SLGY
PUR,SLPR
RIB,SLRI
REY,SLRY
SRJ,SLSB
ORG,SMZO
MVS,SNMU
LHC,SPBC
CJA,SPJR
HUU,SPNC
NZC,SPZA
SRA,SSZR
MDO,SUPE
MYC,SVBS
VIG,SVVG
JPR,SWJI
BBQ,TAPH
DSD,TFFA
BBR,TFFB
SFC,TFFC
GBJ,TFFM
NEV,TKPN
VIJ,TUPW
BQU,TVSB
UNI,TVSU
KOV,UACK
PPK,UACP
DZN,UAKD
UKK,UASK
KSN,UAUU
KVD,UBBG
NAJ,UBBN
CNN,UELL
PYJ,UERP
CKH,UESO
CYX,UESS
IKS,UEST
KXK,UHKK
DYR,UHMA
OHO,UHOO
UJE,UJAP
MPW,UKCM
VSG,UKCW
OZH,UKDE
KWG,UKDR
HRK,UKHH
IFO,UKLI
CWC,UKLN
RWN,UKLR
UDJ,UKLU
CSH,ULAS
CEE,ULBC
AMV,ULDD
KSZ,ULKK
PES,ULPB
GNA,UMMG
MVQ,UMOO
EIE,UNII
KYZ,UNKY
NOZ,UNWW
HTG,UOHH
IAA,UOII
GRV,URMG
NAL,URMN
OGZ,URMO
ESL,URWI
WKK,5A8
BLF,KBLF
GLH,KGLH
PSC,KPSC
KQA,KQA
LPS,S31
SLY,USDD
HMA,USHH
NYA,USHN
OVS,USHS
IJK,USII
KVX,USKK
NYM,USMM
RAT,USNR
NFG,USRN
KRO,USUU
LBD,UTDL
AZN,UTKA
FEG,UTKF
NMA,UTKN
NCU,UTNN
UGC,UTNU
KSQ,UTSL
TMJ,UTST
